"source_file","export_month","trade_date","hour_index","hour_window","raw_value","raw_unit_label","contains_credentials"
"1、交易计算表1月.xls","2026-01","2026-01-28","21","20:00-21:00","79193","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-28","22","21:00-22:00","81270","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-28","23","22:00-23:00","72595","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-28","24","23:00-24:00","51385","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-27","1","00:00-01:00","33354","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-27","2","01:00-02:00","30816","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-27","3","02:00-03:00","29746","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-27","4","03:00-04:00","38169","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-27","5","04:00-05:00","28975","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-27","6","05:00-06:00","49454","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-27","7","06:00-07:00","82814","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-27","8","07:00-08:00","88041","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-27","9","08:00-09:00","93625","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-27","10","09:00-10:00","99243","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-27","11","10:00-11:00","83579","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-27","12","11:00-12:00","80862","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-27","13","12:00-13:00","90789","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-27","14","13:00-14:00","79350","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-27","15","14:00-15:00","78331","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-27","16","15:00-16:00","84887","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-27","17","16:00-17:00","91095","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-27","18","17:00-18:00","97332","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-27","19","18:00-19:00","100351","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-27","20","19:00-20:00","83424","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-27","21","20:00-21:00","80544","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-27","22","21:00-22:00","82681","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-27","23","22:00-23:00","70619","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-27","24","23:00-24:00","49990","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-26","1","00:00-01:00","40837","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-26","2","01:00-02:00","40118","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-26","3","02:00-03:00","21466","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-26","4","03:00-04:00","34507","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-26","5","04:00-05:00","32944","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-26","6","05:00-06:00","52803","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-26","7","06:00-07:00","69803","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-26","8","07:00-08:00","94713","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-26","9","08:00-09:00","96987","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-26","10","09:00-10:00","89223","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-26","11","10:00-11:00","79004","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-26","12","11:00-12:00","89534","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-26","13","12:00-13:00","85216","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-26","14","13:00-14:00","78134","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-26","15","14:00-15:00","89159","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-26","16","15:00-16:00","83950","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-26","17","16:00-17:00","87794","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-26","18","17:00-18:00","89678","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-26","19","18:00-19:00","99721","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-26","20","19:00-20:00","83401","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-26","21","20:00-21:00","83796","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-26","22","21:00-22:00","81523","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-26","23","22:00-23:00","76919","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-26","24","23:00-24:00","51803","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-25","1","00:00-01:00","42959","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-25","2","01:00-02:00","24741","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-25","3","02:00-03:00","32070","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-25","4","03:00-04:00","38426","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-25","5","04:00-05:00","29471","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-25","6","05:00-06:00","57266","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-25","7","06:00-07:00","69845","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-25","8","07:00-08:00","68477","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-25","9","08:00-09:00","84758","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-25","10","09:00-10:00","83064","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-25","11","10:00-11:00","76791","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-25","12","11:00-12:00","90591","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-25","13","12:00-13:00","93159","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-25","14","13:00-14:00","71832","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-25","15","14:00-15:00","87002","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-25","16","15:00-16:00","85568","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-25","17","16:00-17:00","84544","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-25","18","17:00-18:00","84229","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-25","19","18:00-19:00","92237","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-25","20","19:00-20:00","82805","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-25","21","20:00-21:00","86645","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-25","22","21:00-22:00","82846","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-25","23","22:00-23:00","73910","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-25","24","23:00-24:00","54538","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-24","1","00:00-01:00","39058","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-24","2","01:00-02:00","35061","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-24","3","02:00-03:00","28830","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-24","4","03:00-04:00","33955","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-24","5","04:00-05:00","36247","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-24","6","05:00-06:00","50435","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-24","7","06:00-07:00","71482","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-24","8","07:00-08:00","77058","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-24","9","08:00-09:00","85358","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-24","10","09:00-10:00","82982","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-24","11","10:00-11:00","80853","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-24","12","11:00-12:00","84773","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-24","13","12:00-13:00","85184","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-24","14","13:00-14:00","80202","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-24","15","14:00-15:00","91566","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-24","16","15:00-16:00","75790","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-24","17","16:00-17:00","88678","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-24","18","17:00-18:00","85620","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-24","19","18:00-19:00","94745","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-24","20","19:00-20:00","83997","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-24","21","20:00-21:00","83824","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-24","22","21:00-22:00","84581","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-24","23","22:00-23:00","75184","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-24","24","23:00-24:00","56121","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-23","1","00:00-01:00","42012","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-23","2","01:00-02:00","31344","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-23","3","02:00-03:00","35073","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-23","4","03:00-04:00","26615","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-23","5","04:00-05:00","47286","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-23","6","05:00-06:00","47651","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-23","7","06:00-07:00","74605","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-23","8","07:00-08:00","90826","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-23","9","08:00-09:00","97835","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-23","10","09:00-10:00","96764","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-23","11","10:00-11:00","87557","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-23","12","11:00-12:00","75276","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-23","13","12:00-13:00","89141","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-23","14","13:00-14:00","78423","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-23","15","14:00-15:00","80605","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-23","16","15:00-16:00","88678","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-23","17","16:00-17:00","83289","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-23","18","17:00-18:00","96830","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-23","19","18:00-19:00","94298","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-23","20","19:00-20:00","84593","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-23","21","20:00-21:00","85933","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-23","22","21:00-22:00","75843","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-23","23","22:00-23:00","79145","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-23","24","23:00-24:00","59626","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-22","1","00:00-01:00","49762","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-22","2","01:00-02:00","35590","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-22","3","02:00-03:00","22839","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-22","4","03:00-04:00","32356","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-22","5","04:00-05:00","41089","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-22","6","05:00-06:00","44727","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-22","7","06:00-07:00","80328","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-22","8","07:00-08:00","93544","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-22","9","08:00-09:00","102545","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-22","10","09:00-10:00","88102","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-22","11","10:00-11:00","89981","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-22","12","11:00-12:00","77801","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-22","13","12:00-13:00","88915","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-22","14","13:00-14:00","78342","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-22","15","14:00-15:00","81266","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-22","16","15:00-16:00","86354","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-22","17","16:00-17:00","92459","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-22","18","17:00-18:00","90038","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-22","19","18:00-19:00","94253","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-22","20","19:00-20:00","87016","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-22","21","20:00-21:00","86344","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-22","22","21:00-22:00","76357","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-22","23","22:00-23:00","73073","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-22","24","23:00-24:00","54248","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-21","1","00:00-01:00","38977","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-21","2","01:00-02:00","32448","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-21","3","02:00-03:00","30883","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-21","4","03:00-04:00","44210","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-21","5","04:00-05:00","27269","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-21","6","05:00-06:00","50444","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-21","7","06:00-07:00","83069","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-21","8","07:00-08:00","91816","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-21","9","08:00-09:00","93623","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-21","10","09:00-10:00","93622","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-21","11","10:00-11:00","87699","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-21","12","11:00-12:00","85498","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-21","13","12:00-13:00","81208","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-21","14","13:00-14:00","74992","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-21","15","14:00-15:00","89346","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-21","16","15:00-16:00","79657","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-21","17","16:00-17:00","93681","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-21","18","17:00-18:00","89541","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表1月.xls","2026-01","2026-01-21","19","18:00-19:00","95683","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
